subdivision,YEAR,JUN,JUL,AUG,SEP,JUN-SEP
WEST UTTAR PRADESH,1917,101.2,293,234.5,289.9,918.6
WEST UTTAR PRADESH,1918,83.5,71.4,158.5,20,333.5
WEST UTTAR PRADESH,1919,18.7,306.6,375.6,130.4,831.2
WEST UTTAR PRADESH,1920,129.2,336,87.2,27.4,579.9
WEST UTTAR PRADESH,1921,142.5,167.1,385,233,927.5
WEST UTTAR PRADESH,1922,77.7,322.3,330,194.2,924.2
WEST UTTAR PRADESH,1923,8,209.6,350.4,201,769
WEST UTTAR PRADESH,1924,17.8,301.6,253.4,357.4,930.2
WEST UTTAR PRADESH,1925,210.3,404.9,228.7,56.5,900.4
WEST UTTAR PRADESH,1926,16.1,283.8,307.8,164.6,772.2
WEST UTTAR PRADESH,1927,74,252.8,323.4,64.8,715
WEST UTTAR PRADESH,1928,55.5,262.3,84.6,34.2,436.7
WEST UTTAR PRADESH,1929,81.5,206.4,233.2,31.6,552.7
WEST UTTAR PRADESH,1930,65.2,366.6,219.3,48.8,699.9
WEST UTTAR PRADESH,1931,16.6,213.5,222.9,345.9,798.9
WEST UTTAR PRADESH,1932,23.3,173,176.5,288.2,661
WEST UTTAR PRADESH,1933,239.1,207.9,224.9,201.9,873.7
WEST UTTAR PRADESH,1934,119.4,218.4,341.1,140.3,819.3
WEST UTTAR PRADESH,1935,16.6,315.7,170.8,174,677.1
WEST UTTAR PRADESH,1936,291.3,354.6,287.2,193.8,1126.9
WEST UTTAR PRADESH,1937,65.4,210.9,161.4,131.2,568.9
WEST UTTAR PRADESH,1938,155.7,267.4,178.5,41.4,643
WEST UTTAR PRADESH,1939,129.9,230.1,99.2,209.1,668.2
WEST UTTAR PRADESH,1940,39.4,231.9,346.5,51.4,669.3
WEST UTTAR PRADESH,1941,86.7,55.4,220.8,80.9,443.8
WEST UTTAR PRADESH,1942,98.4,362.6,316.9,190.1,968.1
WEST UTTAR PRADESH,1943,74.3,187.3,376.3,146.4,784.3
WEST UTTAR PRADESH,1944,74.8,252.7,178,86.5,592
WEST UTTAR PRADESH,1945,30.1,304.1,260.2,278.9,873.2
WEST UTTAR PRADESH,1946,92.3,378.2,272.5,41,784
WEST UTTAR PRADESH,1947,46.3,232.8,196.4,264.2,739.7
WEST UTTAR PRADESH,1948,9.6,307.4,421,176.7,914.7
WEST UTTAR PRADESH,1949,14.3,338.8,262.4,204.7,820.2
WEST UTTAR PRADESH,1950,47.1,270.4,310.7,140,768.3
WEST UTTAR PRADESH,1951,31.7,139.1,252.3,196.8,619.9
WEST UTTAR PRADESH,1952,186.2,199.3,381,35,801.6
WEST UTTAR PRADESH,1953,65.6,368,190.1,83.6,707.3
WEST UTTAR PRADESH,1954,39.6,231.2,219.6,166.8,657.1
WEST UTTAR PRADESH,1955,96.1,200.1,290.3,220.6,807.1
WEST UTTAR PRADESH,1956,68.2,334.3,289.9,94.1,786.5
WEST UTTAR PRADESH,1957,41.2,279.4,266.1,279.3,866.1
WEST UTTAR PRADESH,1958,42.6,390.7,329.2,245.3,1007.7
WEST UTTAR PRADESH,1959,19.3,199.2,278.5,106.6,603.6
WEST UTTAR PRADESH,1960,65.8,335.5,387.7,93.3,882.3
WEST UTTAR PRADESH,1961,74.7,302.9,467.6,112.4,957.6
WEST UTTAR PRADESH,1962,45.5,219.7,235.2,215.5,715.9
WEST UTTAR PRADESH,1963,71.3,162.2,367.2,278.8,879.5
WEST UTTAR PRADESH,1964,36.9,416.9,247.2,260.6,961.7
WEST UTTAR PRADESH,1965,3.6,215.9,222.5,146.5,588.6
WEST UTTAR PRADESH,1966,143.3,145.9,357.3,49.8,696.4
WEST UTTAR PRADESH,1967,52.1,263.6,509.2,225.9,1050.8
WEST UTTAR PRADESH,1968,46.7,314,211.8,63.1,635.7
WEST UTTAR PRADESH,1969,17.8,312.4,265.3,234.4,829.9
WEST UTTAR PRADESH,1970,127.5,131.6,314.4,157.7,731.2
WEST UTTAR PRADESH,1971,141.4,288.2,286.3,130.2,846.2
WEST UTTAR PRADESH,1972,33,171.2,215.1,119.8,539.1
WEST UTTAR PRADESH,1973,78.6,269.2,292,88.7,728.5
WEST UTTAR PRADESH,1974,26.2,356.6,191.5,27.6,601.9
WEST UTTAR PRADESH,1975,159.7,273.1,245.5,256.9,935.3
WEST UTTAR PRADESH,1976,70.3,229.2,249.8,74.2,623.5
WEST UTTAR PRADESH,1977,79,444.1,194.7,176.8,894.6
WEST UTTAR PRADESH,1978,206.2,279.7,397,244.9,1127.8
WEST UTTAR PRADESH,1979,56.7,240.8,69.7,27.2,394.3
WEST UTTAR PRADESH,1980,104.1,348.7,354.9,98.9,906.6
WEST UTTAR PRADESH,1981,101.6,314.1,130.8,101.4,647.8
WEST UTTAR PRADESH,1982,54.3,228.1,398.8,78.7,759.9
WEST UTTAR PRADESH,1983,89.7,306.7,385.5,212.6,994.4
WEST UTTAR PRADESH,1984,134.5,200.2,268.3,116.6,719.6
WEST UTTAR PRADESH,1985,43.3,304.2,221.8,201.5,770.9
WEST UTTAR PRADESH,1986,97.3,202.6,181,105.5,586.3
WEST UTTAR PRADESH,1987,34.6,105,124.6,89.8,353.9
WEST UTTAR PRADESH,1988,86.8,316.9,415.9,139.6,959.2
WEST UTTAR PRADESH,1989,87.4,132.9,219.8,154.1,594.2
WEST UTTAR PRADESH,1990,45.7,335.1,196.1,248.5,825.4
WEST UTTAR PRADESH,1991,45.3,105.1,395.6,126.6,672.6
WEST UTTAR PRADESH,1992,22.4,197.6,302.7,164.2,686.9
WEST UTTAR PRADESH,1993,84,163.9,132.9,329.8,710.5
WEST UTTAR PRADESH,1994,72.7,376.1,291.7,19.2,759.7
WEST UTTAR PRADESH,1995,72.3,188.2,397.4,122.8,780.7
WEST UTTAR PRADESH,1996,85.3,210.7,354.3,169.9,820.3
WEST UTTAR PRADESH,1997,84.5,236.5,40.9,24.8,386.6
WEST UTTAR PRADESH,1998,72.5,279.8,347.6,86,785.8
WEST UTTAR PRADESH,1999,69.6,220.6,179.5,267.4,737.1
WEST UTTAR PRADESH,2000,144.5,253.9,249.1,78.9,726.3
WEST UTTAR PRADESH,2001,165.2,285.4,124.9,25.1,600.6
WEST UTTAR PRADESH,2002,31.7,28.5,241.1,218,519.3
WEST UTTAR PRADESH,2003,73,318.8,212.3,353.3,957.3
WEST UTTAR PRADESH,2004,59.4,120.4,256.8,80.9,517.6
WEST UTTAR PRADESH,2005,63.4,296.7,93.7,207.1,660.9
WEST UTTAR PRADESH,2006,66.4,241.1,77.1,66.3,450.9
WEST UTTAR PRADESH,2007,87.8,158.1,149.9,57.1,452.9
WEST UTTAR PRADESH,2008,198.9,260.9,220.2,95.2,775.2
WEST UTTAR PRADESH,2009,17.7,119.5,189.2,129.4,455.7
WEST UTTAR PRADESH,2010,12.6,289.8,220.4,275,797.8
WEST UTTAR PRADESH,2011,174.5,217.2,231.2,101.7,724.5
WEST UTTAR PRADESH,2012,5.8,196.7,198.1,88,488.7
WEST UTTAR PRADESH,2013,198.5,230.3,278.7,51.1,758.5
WEST UTTAR PRADESH,2014,20.2,147.1,79.3,83.2,329.8
WEST UTTAR PRADESH,2015,72.3,199.7,139.1,26.4,437.4
WEST UTTAR PRADESH,2016,64.9,348.2,193.4,46.6,653.1
WEST UTTAR PRADESH,2017,88,186.4,148.7,139.4,562.5
WEST UTTAR PRADESH,2018,42.7,317.2,277.6,165.2,802.7
WEST UTTAR PRADESH,2019,22.3,228.6,188.5,106.8,546.1
WEST UTTAR PRADESH,2020,51.9,186.1,208.2,20.1,466.3
WEST UTTAR PRADESH,2021,73.5,234.6,149.8,130.3,588.3
UTTARANCHAL,1901,34.9,394,665.8,173.9,1268.5
UTTARANCHAL,1902,113.9,451,338.6,219.8,1123.3
UTTARANCHAL,1903,86.9,254.8,465.7,269.4,1076.8
UTTARANCHAL,1904,177,464.2,425,182.3,1248.5
UTTARANCHAL,1905,126.2,305,365.1,132.1,928.3
UTTARANCHAL,1906,216.6,375.3,462,239.6,1293.4
UTTARANCHAL,1907,70.7,350.9,346.1,32,799.7
UTTARANCHAL,1908,142.5,441.5,449.4,59.4,1092.8
UTTARANCHAL,1909,314.2,589.4,481,98.5,1483.1
UTTARANCHAL,1910,238.7,526.8,590.8,270.8,1627.1
UTTARANCHAL,1911,209.2,156.1,400.6,283.9,1049.9
UTTARANCHAL,1912,109.2,346.9,431,261.6,1148.7
UTTARANCHAL,1913,295.3,295.6,206.1,49.5,846.5
UTTARANCHAL,1914,145.1,575.8,386,454.3,1561.2
UTTARANCHAL,1915,132.2,417.8,571.2,188.3,1309.4
UTTARANCHAL,1916,375.3,452.1,421.2,290.3,1538.9
UTTARANCHAL,1917,298.2,596.7,403,407.9,1705.8
UTTARANCHAL,1918,248.3,233.9,424.2,102.6,1009
UTTARANCHAL,1919,276.7,390.7,307.6,247.4,1222.4
UTTARANCHAL,1920,227,501.7,321.2,74.8,1124.8
UTTARANCHAL,1921,375.7,354.1,691.7,317.9,1739.4
UTTARANCHAL,1922,133.8,534,691.1,330,1688.8
UTTARANCHAL,1923,77.3,359.9,437.3,264.9,1139.4
UTTARANCHAL,1924,39.6,481.1,436.2,625,1581.9
UTTARANCHAL,1925,333.9,571.9,429.4,70.7,1405.9
UTTARANCHAL,1926,35.7,486.2,428.6,146.5,1097
UTTARANCHAL,1927,213.8,325.5,536.1,164.7,1240.2
UTTARANCHAL,1928,116.6,481.6,264.3,29.5,892.1
UTTARANCHAL,1929,144.4,292.1,421.9,76.5,934.9
UTTARANCHAL,1930,129.9,429.3,368.3,88.7,1016.2
UTTARANCHAL,1931,56.8,333,326.6,342.5,1058.8
UTTARANCHAL,1932,94.3,374.8,476.7,332.5,1278.4
UTTARANCHAL,1933,249.3,516,357,165.9,1288.2
UTTARANCHAL,1934,221.1,483.8,435.3,108.9,1249.2
UTTARANCHAL,1935,43.9,409.4,334.3,186.4,974
UTTARANCHAL,1936,362.6,589,413.2,264,1628.8
UTTARANCHAL,1937,176.5,407.8,458,228.8,1271.1
UTTARANCHAL,1938,321.9,501.7,408.4,111.6,1343.7
UTTARANCHAL,1939,222.4,372.6,207,198.5,1000.4
UTTARANCHAL,1940,139.1,446.9,322.3,89.7,998
UTTARANCHAL,1941,216.2,178.5,384,101.3,880
UTTARANCHAL,1942,209.9,517.1,496.2,224.2,1447.4
UTTARANCHAL,1943,143.5,300.5,632.3,196.1,1272.5
UTTARANCHAL,1944,210.2,406.6,216.2,147,980.1
UTTARANCHAL,1945,94.5,496.2,417.2,395.9,1403.7
UTTARANCHAL,1946,206.2,604.2,341.2,122,1273.6
UTTARANCHAL,1947,142.7,387.9,302.3,384.9,1217.8
UTTARANCHAL,1948,50.6,357.7,641,217.5,1266.9
UTTARANCHAL,1949,55.4,497.3,436.4,218.1,1207.3
UTTARANCHAL,1950,255.7,561.2,535.3,166,1518.1
UTTARANCHAL,1951,77,214.5,413.4,207.6,912.4
UTTARANCHAL,1952,246.9,343.2,511.7,81.9,1183.7
UTTARANCHAL,1953,186.8,629.2,337.6,125.8,1279.5
UTTARANCHAL,1954,110.9,473.2,566,221.1,1371.1
UTTARANCHAL,1955,157.4,358.9,450.5,241.8,1208.5
UTTARANCHAL,1956,216.4,478.1,367,181.8,1243.3
UTTARANCHAL,1957,115.8,521.5,285,309.7,1231.9
UTTARANCHAL,1958,99.5,452.3,450.6,237.2,1239.5
UTTARANCHAL,1959,126.6,490.9,457.4,302.5,1377.4
UTTARANCHAL,1960,130.8,481.7,431.6,192.1,1236.3
UTTARANCHAL,1961,189.4,503.6,523.9,232.5,1449.5
UTTARANCHAL,1962,151.2,413.2,414,339.5,1317.9
UTTARANCHAL,1963,190.5,367.8,534.9,341.6,1434.8
UTTARANCHAL,1964,160.5,467.9,402,338,1368.3
UTTARANCHAL,1965,51.7,358.3,309,86.8,805.8
UTTARANCHAL,1966,278.8,371.9,412.7,126.1,1189.5
UTTARANCHAL,1967,124.7,446.3,533.9,148.6,1253.4
UTTARANCHAL,1968,226,400.6,298.4,112.3,1037.3
UTTARANCHAL,1969,94.7,414,529.7,361.8,1400.3
UTTARANCHAL,1970,203.4,338.3,387.7,167.7,1097
UTTARANCHAL,1971,330.3,365.3,425.6,179.7,1301
UTTARANCHAL,1972,70.7,349.3,234.5,235.5,890
UTTARANCHAL,1973,268.9,311.7,331.1,143.4,1055.1
UTTARANCHAL,1974,87.5,392.9,347.3,102.6,930.3
UTTARANCHAL,1975,219.9,403.1,359.6,322.8,1305.5
UTTARANCHAL,1976,83.8,272.1,362,130.1,848.1
UTTARANCHAL,1977,122.2,486,282.7,206.5,1097.4
UTTARANCHAL,1978,291.3,406.7,518.9,319.8,1536.7
UTTARANCHAL,1979,110.2,323.4,276.1,39.5,749.2
UTTARANCHAL,1980,186.7,473.1,338.8,132.4,1131
UTTARANCHAL,1981,164.8,483.8,273.8,104.8,1027.2
UTTARANCHAL,1982,92,271.7,429.9,113.4,907
UTTARANCHAL,1983,114.1,261.3,312.9,320,1008.3
UTTARANCHAL,1984,300.1,359.3,237.7,173.5,1070.6
UTTARANCHAL,1985,106.2,458.9,389.4,225.5,1180
UTTARANCHAL,1986,140.9,418.3,281.7,155.5,996.4
UTTARANCHAL,1987,55.9,190.3,272.1,129.1,647.3
UTTARANCHAL,1988,132.5,505.5,411.4,197.5,1246.8
UTTARANCHAL,1989,124.3,338.7,406.8,192.6,1062.4
UTTARANCHAL,1990,125,475.3,418,174.3,1192.6
UTTARANCHAL,1991,81.2,221.4,351.4,127.8,781.8
UTTARANCHAL,1992,117.5,261,388.2,144.8,911.6
UTTARANCHAL,1993,152.4,327.1,268.9,488,1236.4
UTTARANCHAL,1994,128.4,500.1,402.3,87.7,1118.5
UTTARANCHAL,1995,129.8,436.1,449.1,226.2,1241.2
UTTARANCHAL,1996,186.4,298.5,439.8,181.4,1106.1
UTTARANCHAL,1997,131.6,289.7,74.2,37.3,532.8
UTTARANCHAL,1998,159.5,240.5,270.8,117.5,788.2
UTTARANCHAL,1999,155.9,375.3,279.5,231.1,1041.9
UTTARANCHAL,2000,319.8,410.2,537.4,195.3,1462.8
UTTARANCHAL,2001,299.9,486.9,371.7,69.1,1227.7
UTTARANCHAL,2002,167.4,205.3,471.8,300.5,1145.1
UTTARANCHAL,2003,153.2,523.4,441,255.1,1372.7
UTTARANCHAL,2004,146.5,426.8,326.3,106.7,1006.4
UTTARANCHAL,2005,73.8,384.6,202.4,350.5,1011.3
UTTARANCHAL,2006,104.2,345.6,294.7,79.2,823.8
UTTARANCHAL,2007,139.9,510.6,517.7,326.5,1494.7
UTTARANCHAL,2008,339.8,412.6,321.2,182.9,1256.4
UTTARANCHAL,2009,41.9,238.9,258.2,230.8,769.9
UTTARANCHAL,2010,98.8,483.1,404.2,449.4,1435.5
UTTARANCHAL,2011,236.5,449.9,547,156.7,1390
UTTARANCHAL,2012,49.9,388.4,433.2,225.2,1096.7
UTTARANCHAL,2013,474.3,395.7,328.1,114.7,1312.8
UTTARANCHAL,2014,61.9,448.6,274.7,105.5,890.6
UTTARANCHAL,2015,162.5,342,271.8,51.5,827.8
UTTARANCHAL,2016,174.4,508.4,308.5,111.4,1102.7
UTTARANCHAL,2017,175.6,460.9,349.1,213.4,1199
UTTARANCHAL,2018,162.7,384.2,444.3,205,1196.2
UTTARANCHAL,2019,84.3,288.8,360.1,228.6,961.8
UTTARANCHAL,2020,145.5,367.3,370.1,60.2,943.1
UTTARANCHAL,2021,262.9,371.6,307.6,214,1156.1
"HARYANA, DELHI & CHANDIGARH",1901,13.2,128.4,154.4,10.9,306.9
"HARYANA, DELHI & CHANDIGARH",1902,74.8,150.4,100.5,60,385.6
"HARYANA, DELHI & CHANDIGARH",1903,8.7,154,139.8,94.1,396.6
"HARYANA, DELHI & CHANDIGARH",1904,33.3,110.4,161.5,100.9,406.1
"HARYANA, DELHI & CHANDIGARH",1905,20.6,94.8,24.6,94.6,234.6
"HARYANA, DELHI & CHANDIGARH",1906,70.6,129.8,106.3,187.5,494.1
"HARYANA, DELHI & CHANDIGARH",1907,19.2,123.3,177,1.1,320.5
"HARYANA, DELHI & CHANDIGARH",1908,14.3,199.7,398.2,10.2,622.4
"HARYANA, DELHI & CHANDIGARH",1909,123.8,227.8,121.7,160.3,633.6
"HARYANA, DELHI & CHANDIGARH",1910,68.1,110.4,151.8,157.9,488.2
"HARYANA, DELHI & CHANDIGARH",1911,52.4,26.5,49.6,206.7,335.2
"HARYANA, DELHI & CHANDIGARH",1912,25.6,163.8,134.4,122.8,446.6
"HARYANA, DELHI & CHANDIGARH",1913,114.7,137.8,85,20.4,358
"HARYANA, DELHI & CHANDIGARH",1914,50.6,257,102.7,186.5,596.9
"HARYANA, DELHI & CHANDIGARH",1915,39.5,68.3,70.5,104.8,283.1
"HARYANA, DELHI & CHANDIGARH",1916,69.9,143.4,215.1,110.2,538.6
"HARYANA, DELHI & CHANDIGARH",1917,65.2,167.4,209.1,361.8,803.5
"HARYANA, DELHI & CHANDIGARH",1918,35.6,20.9,141.2,5.2,202.9
"HARYANA, DELHI & CHANDIGARH",1919,7.1,211.9,175.5,50.4,444.9
"HARYANA, DELHI & CHANDIGARH",1920,73.9,193.2,30.5,9,306.7
"HARYANA, DELHI & CHANDIGARH",1921,14.1,101.6,192.8,85.8,394.3
"HARYANA, DELHI & CHANDIGARH",1922,88.4,138.5,103,179.4,509.3
"HARYANA, DELHI & CHANDIGARH",1923,25,186.1,222.7,17.5,451.2
"HARYANA, DELHI & CHANDIGARH",1924,18.1,100,151.8,250.5,520.4
"HARYANA, DELHI & CHANDIGARH",1925,154.9,248.1,108.4,10.1,521.5
"HARYANA, DELHI & CHANDIGARH",1926,17.2,193.8,260.2,43.7,514.8
"HARYANA, DELHI & CHANDIGARH",1927,12.7,162.2,165.8,41.9,382.6
"HARYANA, DELHI & CHANDIGARH",1928,36.7,132.1,78.4,34.7,281.9
"HARYANA, DELHI & CHANDIGARH",1929,19.5,136.1,83.6,11.9,251.1
"HARYANA, DELHI & CHANDIGARH",1930,68.9,267.1,80.6,32.5,449.2
"HARYANA, DELHI & CHANDIGARH",1931,10,198.6,123.6,112,444.2
"HARYANA, DELHI & CHANDIGARH",1932,14.4,136.4,114.9,120.5,386.2
"HARYANA, DELHI & CHANDIGARH",1933,108.5,135.5,226.9,294.6,765.5
"HARYANA, DELHI & CHANDIGARH",1934,64.5,144.4,201.2,18.7,428.7
"HARYANA, DELHI & CHANDIGARH",1935,5.3,210.6,136.1,100.3,452.3
"HARYANA, DELHI & CHANDIGARH",1936,144.8,127.8,128.4,62.2,463.2
"HARYANA, DELHI & CHANDIGARH",1937,44.8,172.3,39.7,110.1,366.8
"HARYANA, DELHI & CHANDIGARH",1938,60.9,90.1,58.6,7.3,216.9
"HARYANA, DELHI & CHANDIGARH",1939,87.7,64,33.8,65.7,251.3
"HARYANA, DELHI & CHANDIGARH",1940,40.2,122.3,144.2,13.2,319.9
"HARYANA, DELHI & CHANDIGARH",1941,96.6,41.9,92.6,47.7,278.8
"HARYANA, DELHI & CHANDIGARH",1942,48.8,262.3,238.2,152.9,702.3
"HARYANA, DELHI & CHANDIGARH",1943,29.4,128.2,114.6,92.1,364.3
"HARYANA, DELHI & CHANDIGARH",1944,51.4,155.8,99.3,40.3,346.8
"HARYANA, DELHI & CHANDIGARH",1945,37.4,121.4,123.1,318,599.9
"HARYANA, DELHI & CHANDIGARH",1946,73.3,124.7,157.5,17.3,372.8
"HARYANA, DELHI & CHANDIGARH",1947,13.3,22.9,81.5,294.7,412.4
"HARYANA, DELHI & CHANDIGARH",1948,17.2,222.9,246.5,37.7,524.2
"HARYANA, DELHI & CHANDIGARH",1949,13.9,317.7,61.8,92.2,485.6
"HARYANA, DELHI & CHANDIGARH",1950,10.1,226,150.5,120.9,507.6
"HARYANA, DELHI & CHANDIGARH",1951,22.3,58.9,143.9,36.8,261.9
"HARYANA, DELHI & CHANDIGARH",1952,65.1,125.9,319.3,1.3,511.6
"HARYANA, DELHI & CHANDIGARH",1953,61.7,243.5,157.2,49.8,512.1
"HARYANA, DELHI & CHANDIGARH",1954,26.7,152.1,45.9,135.9,360.6
"HARYANA, DELHI & CHANDIGARH",1955,65.7,100.5,173.7,159.9,499.8
"HARYANA, DELHI & CHANDIGARH",1956,50.6,239.6,159.4,19.7,469.2
"HARYANA, DELHI & CHANDIGARH",1957,24.4,190.8,101.5,150.6,467.3
"HARYANA, DELHI & CHANDIGARH",1958,17,150.8,183.7,274.1,625.7
"HARYANA, DELHI & CHANDIGARH",1959,25.6,104.7,165.9,104.5,400.7
"HARYANA, DELHI & CHANDIGARH",1960,33.3,249.8,337.1,15.7,635.9
"HARYANA, DELHI & CHANDIGARH",1961,46.5,150.9,252.1,52.6,502
"HARYANA, DELHI & CHANDIGARH",1962,14.1,145,112.1,189.7,460.8
"HARYANA, DELHI & CHANDIGARH",1963,40.9,55.9,308,86,490.7
"HARYANA, DELHI & CHANDIGARH",1964,8.7,369.4,192.6,111.7,682.5
"HARYANA, DELHI & CHANDIGARH",1965,2.2,121.1,134.8,61.5,319.6
"HARYANA, DELHI & CHANDIGARH",1966,128.9,98.2,312.8,69.1,608.9
"HARYANA, DELHI & CHANDIGARH",1967,33.1,224.3,336,96.3,689.7
"HARYANA, DELHI & CHANDIGARH",1968,28.4,218.3,92.6,0.1,339.4
"HARYANA, DELHI & CHANDIGARH",1969,11.5,132.7,134.4,161.4,439.9
"HARYANA, DELHI & CHANDIGARH",1970,70.1,67.3,213.1,105.5,456
"HARYANA, DELHI & CHANDIGARH",1971,61.6,149.1,259.2,51.8,521.7
"HARYANA, DELHI & CHANDIGARH",1972,27.8,142,196.4,12.7,378.9
"HARYANA, DELHI & CHANDIGARH",1973,76.2,118.3,190.1,57.4,442.1
"HARYANA, DELHI & CHANDIGARH",1974,37.7,201.8,94.7,12.2,346.4
"HARYANA, DELHI & CHANDIGARH",1975,58.4,182,180.5,142.6,563.5
"HARYANA, DELHI & CHANDIGARH",1976,80,216.4,317.5,38.3,652.1
"HARYANA, DELHI & CHANDIGARH",1977,51.3,295.3,168.8,120.9,636.3
"HARYANA, DELHI & CHANDIGARH",1978,71.8,202.4,186.7,105.6,566.5
"HARYANA, DELHI & CHANDIGARH",1979,34.7,125.7,40.1,20.4,221
"HARYANA, DELHI & CHANDIGARH",1980,45.3,238.7,99.6,50.6,434.2
"HARYANA, DELHI & CHANDIGARH",1981,65.7,203.2,65.8,34.2,369
"HARYANA, DELHI & CHANDIGARH",1982,29.8,100.1,153.9,5.5,289.2
"HARYANA, DELHI & CHANDIGARH",1983,29.9,214.6,230.2,79.7,554.4
"HARYANA, DELHI & CHANDIGARH",1984,39.8,157,181,74.8,452.6
"HARYANA, DELHI & CHANDIGARH",1985,44.7,257.6,152.5,37.5,492.2
"HARYANA, DELHI & CHANDIGARH",1986,83.5,93.3,105.7,53.5,335.9
"HARYANA, DELHI & CHANDIGARH",1987,26.1,25.1,109.8,16.6,177.7
"HARYANA, DELHI & CHANDIGARH",1988,82.7,287.6,230.3,183.8,784.5
"HARYANA, DELHI & CHANDIGARH",1989,31.6,91.3,153.3,69,345.2
"HARYANA, DELHI & CHANDIGARH",1990,22.8,252.8,121.2,185.4,582.1
"HARYANA, DELHI & CHANDIGARH",1991,51.8,58.8,188.9,37.8,337.4
"HARYANA, DELHI & CHANDIGARH",1992,16.4,125.8,175.1,56.9,374.2
"HARYANA, DELHI & CHANDIGARH",1993,45.5,276.7,36.7,127.4,486.3
"HARYANA, DELHI & CHANDIGARH",1994,50.8,288.8,162.6,30,532.2
"HARYANA, DELHI & CHANDIGARH",1995,55.5,121.2,404.7,183.6,765
"HARYANA, DELHI & CHANDIGARH",1996,113.9,88.3,247.2,125.2,574.6
"HARYANA, DELHI & CHANDIGARH",1997,62.3,138.7,232.8,36.7,470.5
"HARYANA, DELHI & CHANDIGARH",1998,70.4,157.8,163.6,152.5,544.3
"HARYANA, DELHI & CHANDIGARH",1999,46.9,118.9,81.3,55.6,302.7
"HARYANA, DELHI & CHANDIGARH",2000,58.2,154,88.7,16.9,317.7
"HARYANA, DELHI & CHANDIGARH",2001,120.4,147.7,106.1,10.3,384.6
"HARYANA, DELHI & CHANDIGARH",2002,20.8,19.4,79.3,120.8,240.4
"HARYANA, DELHI & CHANDIGARH",2003,26.5,276.9,165.4,62.3,531.1
"HARYANA, DELHI & CHANDIGARH",2004,53.7,19.6,255.9,22.7,351.9
"HARYANA, DELHI & CHANDIGARH",2005,54.8,178.6,53.9,148.9,436.2
"HARYANA, DELHI & CHANDIGARH",2006,45.1,142.9,33.5,51.2,272.7
"HARYANA, DELHI & CHANDIGARH",2007,90.3,82.8,88.6,53.9,315.5
"HARYANA, DELHI & CHANDIGARH",2008,200,120.5,175.3,112.1,607.9
"HARYANA, DELHI & CHANDIGARH",2009,15.3,96.3,64.1,157.8,333.5
"HARYANA, DELHI & CHANDIGARH",2010,27.9,185.4,196,187.1,596.4
"HARYANA, DELHI & CHANDIGARH",2011,93.6,77.5,122.8,124.3,418.2
"HARYANA, DELHI & CHANDIGARH",2012,5.1,66.1,181.2,66.1,318.5
"HARYANA, DELHI & CHANDIGARH",2013,64.4,106.4,191.3,34.8,397
"HARYANA, DELHI & CHANDIGARH",2014,27.9,81.2,31.7,70.3,211.1
"HARYANA, DELHI & CHANDIGARH",2015,58.8,148.5,102,34.1,343.5
"HARYANA, DELHI & CHANDIGARH",2016,36.6,159.5,132.5,15.4,343.9
"HARYANA, DELHI & CHANDIGARH",2017,121.9,69.2,77.7,95.1,363.8
"HARYANA, DELHI & CHANDIGARH",2018,71.1,161.3,84.4,131.6,448.4
"HARYANA, DELHI & CHANDIGARH",2019,18.2,133.4,86.4,23.4,261.5
"HARYANA, DELHI & CHANDIGARH",2020,48.2,169,144.9,25.2,387.2
"HARYANA, DELHI & CHANDIGARH",2021,48.4,255.5,84,188.9,576.7
PUNJAB,1901,10.3,178,144.2,24.3,356.8
PUNJAB,1902,50.3,124.1,91.9,68.2,334.5
PUNJAB,1903,5.4,210.4,117,131.8,464.7
PUNJAB,1904,22.1,59.6,121.7,72.8,276.1
PUNJAB,1905,19.7,123.4,50.1,112.3,305.4
PUNJAB,1906,39.1,99.1,188.2,181.6,508
PUNJAB,1907,19.5,83.6,245.9,7,355.9
PUNJAB,1908,13.5,181.9,398.1,38,631.6
PUNJAB,1909,81.1,238.3,177.5,197.5,694.4
PUNJAB,1910,112.9,143.5,215.7,79.6,551.7
PUNJAB,1911,64.6,25.9,103,33.8,227.2
PUNJAB,1912,10.7,173,193.5,37.4,414.5
PUNJAB,1913,86.7,110.9,157.9,22.7,378.2
PUNJAB,1914,58.8,292.5,75.4,193,619.8
PUNJAB,1915,21.7,53.9,67,104.9,247.5
PUNJAB,1916,33.7,238.4,181.3,71.5,524.9
PUNJAB,1917,81.9,170.4,210,367.7,830.1
PUNJAB,1918,32.1,38.5,138.3,15.5,224.4
PUNJAB,1919,6.4,204.4,134.2,45.7,390.7
PUNJAB,1920,43,147.8,81,23.5,295.2
PUNJAB,1921,19.5,118,114.2,46.2,297.9
PUNJAB,1922,63.6,131.9,86.1,148,429.6
PUNJAB,1923,22.4,223.3,279.3,12.8,537.8
PUNJAB,1924,2.4,184,108.3,155,449.7
PUNJAB,1925,103.5,282.6,158.5,14.5,559.1
PUNJAB,1926,7.3,187.7,229.4,52.7,477.1
PUNJAB,1927,18.9,225.8,93.7,24.8,363.2
PUNJAB,1928,34.9,92.3,120,58.7,305.9
PUNJAB,1929,45.9,163.2,111.9,8.5,329.5
PUNJAB,1930,54.8,257.9,57,91.4,461.1
PUNJAB,1931,9.1,181.9,219.1,68.5,478.7
PUNJAB,1932,19.7,190.1,134.4,32.1,376.3
